dataset,column,dtype,missing_count,missing_rate,non_missing_rate,unique_count
HRS,s1cendiv,float64,35334,0.7811380819737366,0.21886191802626342,10
HRS,s1cenreg,float64,35334,0.7811380819737366,0.21886191802626342,5
HRS,s1urbrur,float64,35355,0.7816023345271256,0.21839766547287442,3
HRS,s1finr,float64,35334,0.7811380819737366,0.21886191802626342,2
HRS,s1famr,float64,35334,0.7811380819737366,0.21886191802626342,2
HRS,s2hhidpn,float64,25655,0.5671618693902817,0.4328381306097183,13612
HRS,r2mstat,float64,25592,0.5657691117301146,0.43423088826988543,8
HRS,r2mpart,float64,25592,0.5657691117301146,0.43423088826988543,2
HRS,s2bmonth,float64,31649,0.699672812486183,0.30032718751381704,12
HRS,s2byear,float64,31649,0.699672812486183,0.30032718751381704,74
HRS,s2bdate,float64,31649,0.699672812486183,0.30032718751381704,712
HRS,s2bflag,float64,31624,0.6991201308750056,0.3008798691249944,3
HRS,s2cohbyr,float64,31649,0.699672812486183,0.30032718751381704,8
HRS,s2hrsamp,float64,31624,0.6991201308750056,0.3008798691249944,2
HRS,s2ahdsmp,float64,31624,0.6991201308750056,0.3008798691249944,2
HRS,s2dmonth,float64,36454,0.8058982181544856,0.1941017818455144,12
HRS,s2dyear,float64,36406,0.8048370694610248,0.19516293053897515,32
HRS,s2ddate,float64,36406,0.8048370694610248,0.19516293053897515,388
HRS,s2dsrc,float64,36406,0.8048370694610248,0.19516293053897515,4
HRS,s2dtimtdth,float64,36474,0.8063403634434275,0.19365963655657248,149
HRS,s2dage_y,float64,36414,0.8050139275766016,0.19498607242339838,63
HRS,s2dage_m,float64,36414,0.8050139275766016,0.19498607242339838,610
HRS,s2racem,float64,31729,0.7014413936419508,0.2985586063580492,3
HRS,s2hispan,float64,31734,0.7015519299641862,0.29844807003581375,2
HRS,s2gender,float64,31604,0.6986779855860635,0.30132201441393647,2
HRS,s2educ,float64,31778,0.7025246495998585,0.2974753504001415,5
HRS,s2edyrs,float64,31777,0.7025025423354114,0.29749745766458857,18
HRS,s2edegrm,float64,31767,0.7022814696909404,0.2977185303090596,9
HRS,s2relig,float64,31821,0.7034752619710837,0.2965247380289163,5
HRS,s2vetrn,float64,31802,0.7030552239465888,0.2969447760534112,2
HRS,s2meduc,float32,33083,0.7313746297033205,0.26862537029667954,20
HRS,s2feduc,float32,33336,0.7369677676084362,0.2630322323915638,20
HRS,s2bplace,float64,31799,0.7029889021532476,0.2970110978467524,13
HRS,s2bplacf,float64,31624,0.6991201308750056,0.3008798691249944,3
HRS,s2iwbeg,float64,32144,0.7106159083874961,0.2893840916125039,413
HRS,s2iwend,float64,32144,0.7106159083874961,0.2893840916125039,418
HRS,s2iwmid,float32,32144,0.7106159083874961,0.2893840916125039,544
HRS,s2iwmidf,float64,32144,0.7106159083874961,0.2893840916125039,3
HRS,s2iwstat,float64,31624,0.6991201308750056,0.3008798691249944,3
HRS,s2iwendm,float64,32144,0.7106159083874961,0.2893840916125039,12
HRS,s2iwendy,float64,32144,0.7106159083874961,0.2893840916125039,3
HRS,s2proxy,float64,32144,0.7106159083874961,0.2893840916125039,2
HRS,s2iwbegf,float64,32144,0.7106159083874961,0.2893840916125039,1
HRS,s2iwendf,float64,32144,0.7106159083874961,0.2893840916125039,2
HRS,s2mstat,float64,32144,0.7106159083874961,0.2893840916125039,7
HRS,s2mstath,float64,32144,0.7106159083874961,0.2893840916125039,8
HRS,s2mstatf,float64,32144,0.7106159083874961,0.2893840916125039,3
HRS,s2mrct,float64,32191,0.7116549498165097,0.2883450501834903,9
HRS,s2mlen,float64,32144,0.7106159083874961,0.2893840916125039,619
HRS,s2mlenm,float64,32144,0.7106159083874961,0.2893840916125039,7
HRS,s2mcurln,float64,32524,0.7190166688773931,0.28098333112260687,624
HRS,s2mdiv,float64,32144,0.7106159083874961,0.2893840916125039,4
HRS,s2mwid,float64,32144,0.7106159083874961,0.2893840916125039,3
HRS,s2mend,float64,32191,0.7116549498165097,0.2883450501834903,7
HRS,s2mnev,float64,32144,0.7106159083874961,0.2893840916125039,2
HRS,s2mpart,float64,32144,0.7106159083874961,0.2893840916125039,2
HRS,s2oahdid,float64,31624,0.6991201308750056,0.3008798691249944,106
HRS,s2ohrsid,float64,31624,0.6991201308750056,0.3008798691249944,107
HRS,s2wtresp,float64,32144,0.7106159083874961,0.2893840916125039,2151
HRS,s2wtcrnh,float64,32144,0.7106159083874961,0.2893840916125039,2151
HRS,s2cendiv,float64,32144,0.7106159083874961,0.2893840916125039,10
HRS,s2cenreg,float64,32144,0.7106159083874961,0.2893840916125039,5
HRS,s2urbrur,float64,32154,0.7108369810319671,0.28916301896803287,3
HRS,s2finr,float64,32144,0.7106159083874961,0.2893840916125039,2
HRS,s2famr,float64,32144,0.7106159083874961,0.2893840916125039,2
HRS,s3hhidpn,float64,27311,0.6037714993146748,0.3962285006853252,12271
HRS,r3mstat,float64,27306,0.6036609629924393,0.3963390370075607,6
HRS,r3mpart,float64,27243,0.6022682053322722,0.3977317946677278,2
HRS,s3bmonth,float64,32979,0.7290754742008224,0.2709245257991776,12
HRS,s3byear,float64,32979,0.7290754742008224,0.2709245257991776,70
HRS,s3bdate,float64,32979,0.7290754742008224,0.2709245257991776,699
HRS,s3bflag,float64,32958,0.7286112216474333,0.2713887783525667,3
HRS,s3cohbyr,float64,32986,0.7292302250519521,0.2707697749480479,9
HRS,s3hrsamp,float64,32965,0.728765972498563,0.271234027501437,2
HRS,s3ahdsmp,float64,32965,0.728765972498563,0.271234027501437,2
HRS,s3dmonth,float64,37507,0.829177167617279,0.170822832382721,12
HRS,s3dyear,float64,37463,0.8282044479816068,0.17179555201839325,29
HRS,s3ddate,float64,37463,0.8282044479816068,0.17179555201839325,357
HRS,s3dsrc,float64,37463,0.8282044479816068,0.17179555201839325,4
HRS,s3dtimtdth,float64,37475,0.8284697351549719,0.1715302648450281,138
HRS,s3dage_y,float64,37467,0.8282928770393951,0.17170712296060486,60
HRS,s3dage_m,float64,37467,0.8282928770393951,0.17170712296060486,582
HRS,s3racem,float64,33036,0.7303355882743069,0.2696644117256931,3
HRS,s3hispan,float64,33040,0.7304240173320953,0.2695759826679047,2
HRS,s3gender,float64,32935,0.7281027545651501,0.27189724543484994,2
HRS,s3educ,float64,33043,0.7304903391254366,0.2695096608745634,5
HRS,s3edyrs,float64,33043,0.7304903391254366,0.2695096608745634,18
HRS,s3edegrm,float64,33037,0.7303576955387541,0.26964230446124593,9
HRS,s3relig,float64,33087,0.731463058761109,0.26853694123889105,5
HRS,s3vetrn,float64,33067,0.7310209134721669,0.2689790865278331,2
HRS,s3meduc,float32,34167,0.755338904363974,0.244661095636026,20
HRS,s3feduc,float32,34410,0.7607109696246187,0.2392890303753813,20
HRS,s3bplace,float64,33065,0.7309766989432728,0.2690233010567272,13
HRS,s3bplacf,float64,32965,0.728765972498563,0.271234027501437,4
HRS,s3iwbeg,float64,33317,0.7365477295839413,0.2634522704160587,16
HRS,s3iwend,float64,33317,0.7365477295839413,0.2634522704160587,16
HRS,s3iwmid,float32,33317,0.7365477295839413,0.2634522704160587,34
HRS,s3iwmidf,float64,33317,0.7365477295839413,0.2634522704160587,2
HRS,s3iwstat,float64,32965,0.728765972498563,0.271234027501437,2
HRS,s3iwendm,float64,33317,0.7365477295839413,0.2634522704160587,12
HRS,s3iwendy,float64,33317,0.7365477295839413,0.2634522704160587,3
HRS,s3proxy,float64,33317,0.7365477295839413,0.2634522704160587,2
HRS,s3iwendf,float64,33317,0.7365477295839413,0.2634522704160587,2
HRS,s3mstat,float64,33317,0.7365477295839413,0.2634522704160587,4
HRS,s3mstath,float64,33317,0.7365477295839413,0.2634522704160587,7
HRS,s3mstatf,float64,33317,0.7365477295839413,0.2634522704160587,1
